wave,domain,task,participant_id,item_local_id,item_text_hash,dimension,score_raw,score_quality_aligned
二次专家复核,地理,Task B,HR_915A84013999F677,G02,ebb0a5a47da7657b,概念完整性,4.0,4.0
二次专家复核,地理,Task A,HR_47CA84C8BE58FCF9,G01,b3626a547426ca50,概念完整性,2.0,2.0
二次专家复核,化学,Task C,HR_053A302B854396BA,C06,1cf1d65c59a9dc1e,事实准确性,5.0,5.0
二次专家复核,物理,Task B,HR_7FE24CE58B2F75A4,P05,c5fea29f75bd3a09,误导风险,1.0,5.0
首轮专家复核,化学,Task A,HR_041E044634F6C9E1,Q12,06dc817c5e5fc2e5,任务符合度,3.0,3.0
首轮专家复核,地理,Task B,HR_A764352C458492F0,Q25,cc0f519cc1971a9a,事实准确性,5.0,5.0
首轮专家复核,生物,Task C,HR_BECB4B9362C32EBF,Q39,aa3ba19608e76690,误解处理质量,5.0,5.0
二次专家复核,大气科学,Task C,HR_38310FAD68B7841A,A03,08989cd66eae1f3b,语言清晰度,4.0,4.0
首轮专家复核,地理,Task B,HR_A764352C458492F0,Q20,0bced8f29002322d,误导风险,2.0,4.0
二次专家复核,化学,Task C,HR_053A302B854396BA,C06,1cf1d65c59a9dc1e,误解处理质量,5.0,5.0
首轮专家复核,地理,Task C,HR_A764352C458492F0,Q34,bab14269c8457ed5,事实准确性,3.0,3.0
首轮专家复核,地理,Task B,HR_A764352C458492F0,Q25,cc0f519cc1971a9a,误导风险,1.0,5.0
二次专家复核,地理,Task A,HR_0D3E6B5AE28E8C8F,G01,b3626a547426ca50,任务符合度,2.0,2.0
二次专家复核,生物,Task A,HR_B368FA36ECFF5098,B04,73a2f603349a8c5e,概念完整性,2.0,2.0
二次专家复核,化学,Task B,HR_BCF78C101D6FC95A,C05,70ef57a52e80b477,误解处理质量,2.0,2.0
二次专家复核,大气科学,Task B,HR_776846B1E77D2DDA,A05,10d80a23a0b8f77e,任务符合度,5.0,5.0
二次专家复核,物理,Task C,HR_AEE7A19C908C42E7,P06,b4657033d66e96c8,任务符合度,4.0,4.0
二次专家复核,物理,Task B,HR_2B5F4717CBE8F00D,P02,1cb01a4146939d4c,误导风险,3.0,3.0
首轮专家复核,物理,Task C,HR_02141DCD6E7B4D9E,Q40,38be49fa6eb5441c,误导风险,1.0,5.0
二次专家复核,物理,Task C,HR_C81ABC3E5C858CCA,P03,62be08b587b9aa7f,误导风险,4.0,2.0
二次专家复核,化学,Task A,HR_053A302B854396BA,C04,6c468bcaab749880,语言清晰度,5.0,5.0
二次专家复核,化学,Task B,HR_8D4F95B964291AF8,C05,70ef57a52e80b477,事实准确性,5.0,5.0
二次专家复核,物理,Task B,HR_B144CD2AC118086A,P05,c5fea29f75bd3a09,误解处理质量,3.0,3.0
二次专家复核,化学,Task B,HR_34C0D10351246024,C05,70ef57a52e80b477,误导风险,1.0,5.0
二次专家复核,物理,Task C,HR_78DB17AF389C01CE,P06,b4657033d66e96c8,事实准确性,3.0,3.0
二次专家复核,物理,Task A,HR_F923F179F34B1C7B,P01,254b15015ba54f2f,任务符合度,1.0,1.0
二次专家复核,地理,Task B,HR_47CA84C8BE58FCF9,G02,ebb0a5a47da7657b,误导风险,2.0,4.0
首轮专家复核,物理,Task C,HR_928CC27A748A1794,Q40,38be49fa6eb5441c,事实准确性,2.0,2.0
首轮专家复核,地理,Task A,HR_A764352C458492F0,Q14,daa99e899ffd0a05,误导风险,1.0,5.0
二次专家复核,物理,Task B,HR_F82FBEC24357C9C4,P02,1cb01a4146939d4c,语言清晰度,5.0,5.0
二次专家复核,大气科学,Task A,HR_515DBF81A09F14FA,A01,7975f3179dd8732f,误导风险,5.0,1.0
二次专家复核,地理,Task B,HR_47CA84C8BE58FCF9,G02,ebb0a5a47da7657b,误解处理质量,2.0,2.0
二次专家复核,地理,Task B,HR_727B0E20BD95891A,G05,6e1e89984f9f102e,任务符合度,3.0,3.0
二次专家复核,地理,Task A,HR_8C118A0AF09A248C,G01,b3626a547426ca50,概念完整性,3.0,3.0
二次专家复核,化学,Task C,HR_9A94B820E4493456,C06,1cf1d65c59a9dc1e,误导风险,1.0,5.0
二次专家复核,化学,Task B,HR_0AEC51733B48CE81,C05,70ef57a52e80b477,概念完整性,2.0,2.0
首轮专家复核,地理,Task A,HR_3F4E529E25BA8081,Q11,d946f1c605c773ad,误导风险,3.0,3.0
二次专家复核,大气科学,Task A,HR_8449F0D6C19D402E,A04,da4ef414c9aaf526,语言清晰度,3.0,3.0
二次专家复核,地理,Task B,HR_C4E3B04784E16382,G02,ebb0a5a47da7657b,误解处理质量,4.0,4.0
二次专家复核,化学,Task B,HR_0AEC51733B48CE81,C02,af557e1581ed2d03,误导风险,1.0,5.0
首轮专家复核,生物,Task A,HR_BECB4B9362C32EBF,Q15,2aabb415bf15af50,事实准确性,5.0,5.0
二次专家复核,化学,Task A,HR_520A0086E9EC0467,C01,24573e91411cfd5c,语言清晰度,4.0,4.0
二次专家复核,地理,Task A,HR_E0A21B1AAF06A5AD,G01,b3626a547426ca50,事实准确性,2.0,2.0
首轮专家复核,物理,Task A,HR_02141DCD6E7B4D9E,Q11,d24be80cf330108f,误解处理质量,4.0,4.0
二次专家复核,物理,Task B,HR_7FE24CE58B2F75A4,P02,1cb01a4146939d4c,任务符合度,5.0,5.0
二次专家复核,地理,Task C,HR_E0A21B1AAF06A5AD,G06,9c55f3213fe7f5fc,事实准确性,2.0,2.0
首轮专家复核,生物,Task C,HR_BECB4B9362C32EBF,Q44,0f1aeeb51ed06aa9,事实准确性,5.0,5.0
二次专家复核,地理,Task C,HR_8C118A0AF09A248C,G03,732ac33a5cec9603,语言清晰度,5.0,5.0
二次专家复核,大气科学,Task B,HR_EB28735B4F9B0C20,A05,10d80a23a0b8f77e,误导风险,1.0,5.0
二次专家复核,物理,Task A,HR_2B5F4717CBE8F00D,P04,8620e3a0ad7609a8,任务符合度,1.0,1.0
二次专家复核,化学,Task A,HR_C6D3149575AF3DE0,C04,6c468bcaab749880,事实准确性,5.0,5.0
二次专家复核,物理,Task B,HR_E16D80C9A2A827A1,P02,1cb01a4146939d4c,误导风险,1.0,5.0
二次专家复核,大气科学,Task A,HR_C3F141CA7E23D006,A04,da4ef414c9aaf526,语言清晰度,5.0,5.0
二次专家复核,化学,Task A,HR_352D16E8D0E67D63,C01,24573e91411cfd5c,事实准确性,4.0,4.0
首轮专家复核,地理,Task C,HR_3F4E529E25BA8081,Q44,9c2a4da741399a54,任务符合度,5.0,5.0
二次专家复核,化学,Task B,HR_352D16E8D0E67D63,C02,af557e1581ed2d03,概念完整性,5.0,5.0
二次专家复核,物理,Task C,HR_F923F179F34B1C7B,P03,62be08b587b9aa7f,语言清晰度,5.0,5.0
二次专家复核,生物,Task A,HR_E26486DB4D0AF675,B04,73a2f603349a8c5e,概念完整性,3.0,3.0
首轮专家复核,化学,Task A,HR_041E044634F6C9E1,Q14,f4f9321846b25339,语言清晰度,4.0,4.0
二次专家复核,地理,Task C,HR_2CACB0B25BE55AA7,G06,9c55f3213fe7f5fc,事实准确性,5.0,5.0
首轮专家复核,地理,Task C,HR_3F4E529E25BA8081,Q39,890761cb5ae1623f,误导风险,1.0,5.0
首轮专家复核,物理,Task B,HR_928CC27A748A1794,Q22,ad662801b4420244,概念完整性,2.0,2.0
二次专家复核,生物,Task A,HR_E26486DB4D0AF675,B01,7543f1509f98fbda,语言清晰度,5.0,5.0
首轮专家复核,生物,Task A,HR_BECB4B9362C32EBF,Q9,ba97b5721f5eda3f,概念完整性,4.0,4.0
首轮专家复核,地理,Task B,HR_3F4E529E25BA8081,Q22,ae83fb34cc831853,概念完整性,5.0,5.0
二次专家复核,化学,Task C,HR_2E23273DA71667D6,C06,1cf1d65c59a9dc1e,任务符合度,5.0,5.0
二次专家复核,生物,Task B,HR_F3D84695FC3784D9,B02,fa6ec6de1ee1435a,概念完整性,5.0,5.0
首轮专家复核,物理,Task B,HR_02141DCD6E7B4D9E,Q26,f3810479751c5b39,误导风险,2.0,4.0
首轮专家复核,地理,Task B,HR_A764352C458492F0,Q26,acced08a8cbcd0c0,事实准确性,4.0,4.0
二次专家复核,化学,Task C,HR_2E23273DA71667D6,C06,1cf1d65c59a9dc1e,误解处理质量,5.0,5.0
首轮专家复核,地理,Task C,HR_A764352C458492F0,Q42,489943812e53de3e,误解处理质量,5.0,5.0
首轮专家复核,生物,Task A,HR_BECB4B9362C32EBF,Q15,2aabb415bf15af50,任务符合度,5.0,5.0
首轮专家复核,生物,Task C,HR_BECB4B9362C32EBF,Q35,b9db089ecf604a57,任务符合度,5.0,5.0
二次专家复核,化学,Task A,HR_34C0D10351246024,C01,24573e91411cfd5c,任务符合度,5.0,5.0
首轮专家复核,物理,Task C,HR_928CC27A748A1794,Q34,7293a2177ae7127f,误解处理质量,5.0,5.0
二次专家复核,物理,Task C,HR_B0F2BC85E5725830,P06,b4657033d66e96c8,任务符合度,5.0,5.0
二次专家复核,生物,Task C,HR_DBDCEDCBCCA0B9F0,B06,7d7bd627e3f4e8c4,语言清晰度,5.0,5.0
首轮专家复核,生物,Task B,HR_BECB4B9362C32EBF,Q27,0ffec9607a122f1d,语言清晰度,5.0,5.0
首轮专家复核,化学,Task C,HR_041E044634F6C9E1,Q40,5d520a803fe7f445,误导风险,1.0,5.0
二次专家复核,物理,Task C,HR_0BC00D80C55A7DE9,P03,62be08b587b9aa7f,语言清晰度,4.0,4.0
二次专家复核,化学,Task B,HR_E5C7FF5DA802C143,C02,af557e1581ed2d03,误解处理质量,2.0,2.0
首轮专家复核,生物,Task B,HR_BECB4B9362C32EBF,Q28,164b4f35f8ed356d,事实准确性,5.0,5.0
首轮专家复核,物理,Task C,HR_928CC27A748A1794,Q35,b96e6d79a14be3a4,事实准确性,5.0,5.0
二次专家复核,生物,Task C,HR_4EAFA1A80086494B,B03,9df3800f06735a98,概念完整性,3.0,3.0
二次专家复核,大气科学,Task C,HR_1400B058CF118592,A03,08989cd66eae1f3b,概念完整性,4.0,4.0
二次专家复核,地理,Task C,HR_8C118A0AF09A248C,G03,732ac33a5cec9603,误导风险,3.0,3.0
二次专家复核,化学,Task B,HR_0AEC51733B48CE81,C02,af557e1581ed2d03,语言清晰度,4.0,4.0
首轮专家复核,生物,Task A,HR_BECB4B9362C32EBF,Q15,2aabb415bf15af50,语言清晰度,5.0,5.0
二次专家复核,化学,Task B,HR_053A302B854396BA,C02,af557e1581ed2d03,任务符合度,5.0,5.0
首轮专家复核,物理,Task A,HR_02141DCD6E7B4D9E,Q10,70e06215093f8346,误导风险,1.0,5.0
二次专家复核,生物,Task A,HR_0A444D3A5B290234,B04,73a2f603349a8c5e,事实准确性,5.0,5.0
二次专家复核,物理,Task C,HR_2B5F4717CBE8F00D,P03,62be08b587b9aa7f,语言清晰度,5.0,5.0
二次专家复核,生物,Task B,HR_0A444D3A5B290234,B05,dfea3893eacd240f,任务符合度,3.0,3.0
二次专家复核,生物,Task A,HR_741A9644AB0DAEC9,B01,7543f1509f98fbda,误解处理质量,4.0,4.0
二次专家复核,大气科学,Task A,HR_776846B1E77D2DDA,A04,da4ef414c9aaf526,事实准确性,5.0,5.0
首轮专家复核,物理,Task C,HR_02141DCD6E7B4D9E,Q38,2fb9429b39d30e3e,语言清晰度,5.0,5.0
首轮专家复核,地理,Task C,HR_3F4E529E25BA8081,Q38,33186b205f8bdf66,误导风险,1.0,5.0
首轮专家复核,化学,Task A,HR_041E044634F6C9E1,Q13,681900119b1731d6,概念完整性,5.0,5.0
二次专家复核,物理,Task A,HR_F82FBEC24357C9C4,P04,8620e3a0ad7609a8,概念完整性,3.0,3.0
二次专家复核,生物,Task B,HR_C2074DD90BB9485C,B02,fa6ec6de1ee1435a,误解处理质量,1.0,1.0
二次专家复核,化学,Task A,HR_352D16E8D0E67D63,C01,24573e91411cfd5c,误解处理质量,5.0,5.0
首轮专家复核,化学,Task A,HR_041E044634F6C9E1,Q14,f4f9321846b25339,任务符合度,4.0,4.0
二次专家复核,生物,Task C,HR_B368FA36ECFF5098,B03,9df3800f06735a98,事实准确性,5.0,5.0
首轮专家复核,地理,Task C,HR_3F4E529E25BA8081,Q35,9e83c863610e38a4,语言清晰度,5.0,5.0
首轮专家复核,地理,Task B,HR_3F4E529E25BA8081,Q30,9bdb4777851c6dcf,误解处理质量,5.0,5.0
首轮专家复核,化学,Task B,HR_041E044634F6C9E1,Q31,68a98541fac871f2,误解处理质量,4.0,4.0
首轮专家复核,地理,Task A,HR_3F4E529E25BA8081,Q11,d946f1c605c773ad,语言清晰度,5.0,5.0
二次专家复核,生物,Task A,HR_F3D84695FC3784D9,B01,7543f1509f98fbda,任务符合度,5.0,5.0
二次专家复核,化学,Task C,HR_9CF98BA4B41DB63D,C03,d39e35505563bba8,事实准确性,5.0,5.0
二次专家复核,生物,Task C,HR_DBDCEDCBCCA0B9F0,B06,7d7bd627e3f4e8c4,概念完整性,3.0,3.0
二次专家复核,物理,Task A,HR_F923F179F34B1C7B,P04,8620e3a0ad7609a8,概念完整性,1.0,1.0
首轮专家复核,物理,Task C,HR_02141DCD6E7B4D9E,Q39,1e18107ba67cbefb,语言清晰度,1.0,1.0
二次专家复核,地理,Task B,HR_E0A21B1AAF06A5AD,G02,ebb0a5a47da7657b,任务符合度,1.0,1.0
首轮专家复核,地理,Task B,HR_3F4E529E25BA8081,Q23,5029c11f05bdec0c,误解处理质量,5.0,5.0
二次专家复核,生物,Task C,HR_D6D13463ED1F967F,B03,9df3800f06735a98,概念完整性,5.0,5.0
二次专家复核,生物,Task C,HR_E9B481C3FBD1E96D,B03,9df3800f06735a98,概念完整性,1.0,1.0
首轮专家复核,生物,Task A,HR_BECB4B9362C32EBF,Q9,ba97b5721f5eda3f,误导风险,1.0,5.0
首轮专家复核,化学,Task A,HR_041E044634F6C9E1,Q9,af5a61e34bebf158,概念完整性,4.0,4.0
二次专家复核,生物,Task A,HR_E9B481C3FBD1E96D,B04,73a2f603349a8c5e,任务符合度,2.0,2.0
首轮专家复核,地理,Task B,HR_A764352C458492F0,Q28,f0f15fb94300f7ed,误解处理质量,5.0,5.0
首轮专家复核,地理,Task B,HR_3F4E529E25BA8081,Q22,ae83fb34cc831853,事实准确性,5.0,5.0
二次专家复核,大气科学,Task A,HR_38310FAD68B7841A,A01,7975f3179dd8732f,误解处理质量,5.0,5.0
二次专家复核,化学,Task B,HR_01FA5755D0707AE6,C05,70ef57a52e80b477,语言清晰度,3.0,3.0
首轮专家复核,地理,Task A,HR_3F4E529E25BA8081,Q18,7a6222b3d3e49d93,语言清晰度,5.0,5.0
二次专家复核,化学,Task B,HR_8D4F95B964291AF8,C05,70ef57a52e80b477,误导风险,2.0,4.0
二次专家复核,生物,Task A,HR_DBDCEDCBCCA0B9F0,B01,7543f1509f98fbda,语言清晰度,5.0,5.0
二次专家复核,物理,Task A,HR_0DEF199CF606647F,P04,8620e3a0ad7609a8,事实准确性,4.0,4.0
首轮专家复核,物理,Task B,HR_928CC27A748A1794,Q20,ad8b35f20cb10412,事实准确性,5.0,5.0
二次专家复核,化学,Task A,HR_9CF98BA4B41DB63D,C01,24573e91411cfd5c,概念完整性,3.0,3.0
二次专家复核,大气科学,Task B,HR_09B0AC9A8581951A,A05,10d80a23a0b8f77e,概念完整性,4.0,4.0
二次专家复核,大气科学,Task B,HR_8449F0D6C19D402E,A05,10d80a23a0b8f77e,误解处理质量,1.0,1.0
二次专家复核,大气科学,Task A,HR_776846B1E77D2DDA,A01,7975f3179dd8732f,任务符合度,5.0,5.0
首轮专家复核,物理,Task C,HR_02141DCD6E7B4D9E,Q33,d93cec8596b09c24,语言清晰度,5.0,5.0
二次专家复核,大气科学,Task A,HR_EB28735B4F9B0C20,A01,7975f3179dd8732f,概念完整性,3.0,3.0
二次专家复核,化学,Task B,HR_2E23273DA71667D6,C05,70ef57a52e80b477,任务符合度,5.0,5.0
二次专家复核,大气科学,Task C,HR_515DBF81A09F14FA,A06,8f5f521203b4de99,事实准确性,1.0,1.0
首轮专家复核,物理,Task A,HR_02141DCD6E7B4D9E,Q18,20298cfa0e528885,概念完整性,5.0,5.0
二次专家复核,化学,Task C,HR_9CF98BA4B41DB63D,C06,1cf1d65c59a9dc1e,语言清晰度,5.0,5.0
首轮专家复核,化学,Task A,HR_041E044634F6C9E1,Q16,1a4f05e257017bcb,误解处理质量,4.0,4.0
二次专家复核,化学,Task C,HR_BCF78C101D6FC95A,C03,d39e35505563bba8,任务符合度,1.0,1.0
二次专家复核,大气科学,Task B,HR_776846B1E77D2DDA,A02,baedf215b4625439,语言清晰度,4.0,4.0
二次专家复核,物理,Task C,HR_B0F2BC85E5725830,P06,b4657033d66e96c8,概念完整性,4.0,4.0
二次专家复核,化学,Task A,HR_494A70834F25B0B7,C01,24573e91411cfd5c,任务符合度,3.0,3.0
首轮专家复核,物理,Task A,HR_928CC27A748A1794,Q9,db6886ce57b8ea1e,概念完整性,1.0,1.0
二次专家复核,生物,Task B,HR_ED0AA05C41D2BD02,B02,fa6ec6de1ee1435a,误解处理质量,2.0,2.0
二次专家复核,地理,Task B,HR_8C118A0AF09A248C,G02,ebb0a5a47da7657b,语言清晰度,5.0,5.0
二次专家复核,化学,Task A,HR_494A70834F25B0B7,C04,6c468bcaab749880,概念完整性,2.0,2.0
二次专家复核,化学,Task C,HR_0AEC51733B48CE81,C03,d39e35505563bba8,误导风险,1.0,5.0
二次专家复核,生物,Task A,HR_ED0AA05C41D2BD02,B01,7543f1509f98fbda,语言清晰度,5.0,5.0
首轮专家复核,地理,Task C,HR_3F4E529E25BA8081,Q43,8dfd757311b420dc,事实准确性,5.0,5.0
二次专家复核,生物,Task C,HR_F3D84695FC3784D9,B03,9df3800f06735a98,误解处理质量,2.0,2.0
首轮专家复核,地理,Task C,HR_3F4E529E25BA8081,Q33,98cd337f0354e650,误解处理质量,5.0,5.0
首轮专家复核,生物,Task B,HR_BECB4B9362C32EBF,Q22,6fa670b3be7def39,语言清晰度,2.0,2.0
二次专家复核,化学,Task C,HR_494A70834F25B0B7,C03,d39e35505563bba8,任务符合度,5.0,5.0
二次专家复核,化学,Task C,HR_352D16E8D0E67D63,C06,1cf1d65c59a9dc1e,概念完整性,5.0,5.0
首轮专家复核,地理,Task A,HR_A764352C458492F0,Q13,8ed08cca4396eeea,事实准确性,4.0,4.0
二次专家复核,物理,Task B,HR_F923F179F34B1C7B,P02,1cb01a4146939d4c,误解处理质量,3.0,3.0
二次专家复核,化学,Task A,HR_01FA5755D0707AE6,C04,6c468bcaab749880,事实准确性,5.0,5.0
二次专家复核,地理,Task A,HR_2AE5E3D4873378B4,G01,b3626a547426ca50,概念完整性,3.0,3.0
二次专家复核,大气科学,Task C,HR_66DD77AA225084CB,A03,08989cd66eae1f3b,事实准确性,3.0,3.0
首轮专家复核,地理,Task C,HR_A764352C458492F0,Q42,489943812e53de3e,误导风险,1.0,5.0
二次专家复核,化学,Task B,HR_2E23273DA71667D6,C02,af557e1581ed2d03,误解处理质量,4.0,4.0
二次专家复核,物理,Task C,HR_0DEF199CF606647F,P03,62be08b587b9aa7f,事实准确性,2.0,2.0
首轮专家复核,地理,Task A,HR_3F4E529E25BA8081,Q12,f1f8aecaaa87b451,语言清晰度,5.0,5.0
二次专家复核,化学,Task C,HR_9A94B820E4493456,C06,1cf1d65c59a9dc1e,事实准确性,5.0,5.0
二次专家复核,生物,Task B,HR_4EAFA1A80086494B,B02,fa6ec6de1ee1435a,误导风险,4.0,2.0
二次专家复核,物理,Task B,HR_7FE24CE58B2F75A4,P02,1cb01a4146939d4c,误解处理质量,4.0,4.0
二次专家复核,物理,Task C,HR_7FE24CE58B2F75A4,P03,62be08b587b9aa7f,语言清晰度,2.0,2.0
首轮专家复核,地理,Task A,HR_A764352C458492F0,Q11,d946f1c605c773ad,概念完整性,3.0,3.0
首轮专家复核,生物,Task A,HR_BECB4B9362C32EBF,Q10,f6a6c24d7c17c8f8,概念完整性,3.0,3.0
二次专家复核,化学,Task B,HR_029C237FFD4CD0CF,C02,af557e1581ed2d03,误导风险,1.0,5.0
二次专家复核,化学,Task A,HR_56CDFEC2E2AA71F9,C04,6c468bcaab749880,误解处理质量,3.0,3.0
二次专家复核,地理,Task C,HR_1CBCB2CF5B9CB378,G06,9c55f3213fe7f5fc,任务符合度,4.0,4.0
二次专家复核,大气科学,Task A,HR_EB28735B4F9B0C20,A04,da4ef414c9aaf526,误解处理质量,4.0,4.0
二次专家复核,物理,Task A,HR_2B5F4717CBE8F00D,P04,8620e3a0ad7609a8,误导风险,5.0,1.0
二次专家复核,物理,Task C,HR_130CA718F7CD39EE,P06,b4657033d66e96c8,事实准确性,1.0,1.0
二次专家复核,化学,Task C,HR_AF9609ABC1167E6C,C06,1cf1d65c59a9dc1e,误导风险,1.0,5.0
首轮专家复核,化学,Task B,HR_041E044634F6C9E1,Q25,f44bdc1a04efa31d,误解处理质量,4.0,4.0
二次专家复核,地理,Task C,HR_915A84013999F677,G03,732ac33a5cec9603,事实准确性,5.0,5.0
首轮专家复核,物理,Task C,HR_02141DCD6E7B4D9E,Q42,c28a118eea92aae4,语言清晰度,5.0,5.0
二次专家复核,化学,Task B,HR_34C0D10351246024,C05,70ef57a52e80b477,语言清晰度,5.0,5.0
二次专家复核,生物,Task B,HR_E9B481C3FBD1E96D,B05,dfea3893eacd240f,误解处理质量,1.0,1.0
二次专家复核,生物,Task B,HR_828BE1335679826A,B02,fa6ec6de1ee1435a,任务符合度,4.0,4.0
首轮专家复核,化学,Task A,HR_041E044634F6C9E1,Q8,7f3e1ddf7b354b7d,概念完整性,4.0,4.0
二次专家复核,生物,Task B,HR_D6D13463ED1F967F,B02,fa6ec6de1ee1435a,语言清晰度,5.0,5.0
二次专家复核,化学,Task A,HR_2E23273DA71667D6,C04,6c468bcaab749880,任务符合度,5.0,5.0
首轮专家复核,物理,Task B,HR_928CC27A748A1794,Q27,75eb2849fa6ba5d1,任务符合度,5.0,5.0
二次专家复核,生物,Task B,HR_0A444D3A5B290234,B05,dfea3893eacd240f,误导风险,2.0,4.0
二次专家复核,大气科学,Task B,HR_66DD77AA225084CB,A05,10d80a23a0b8f77e,误解处理质量,4.0,4.0
二次专家复核,地理,Task A,HR_5808A7BBCC9B4BAB,G04,a6cac3885da5e7a9,概念完整性,3.0,3.0
首轮专家复核,物理,Task B,HR_928CC27A748A1794,Q27,75eb2849fa6ba5d1,误解处理质量,5.0,5.0
二次专家复核,大气科学,Task A,HR_411D737AD34D2847,A01,7975f3179dd8732f,误解处理质量,4.0,4.0
二次专家复核,大气科学,Task A,HR_8449F0D6C19D402E,A01,7975f3179dd8732f,事实准确性,1.0,1.0
二次专家复核,化学,Task B,HR_520A0086E9EC0467,C02,af557e1581ed2d03,概念完整性,4.0,4.0
二次专家复核,化学,Task B,HR_520A0086E9EC0467,C02,af557e1581ed2d03,事实准确性,4.0,4.0
二次专家复核,物理,Task B,HR_130CA718F7CD39EE,P02,1cb01a4146939d4c,概念完整性,3.0,3.0
二次专家复核,物理,Task C,HR_0BC00D80C55A7DE9,P03,62be08b587b9aa7f,任务符合度,5.0,5.0
首轮专家复核,地理,Task B,HR_A764352C458492F0,Q22,ae83fb34cc831853,概念完整性,4.0,4.0
二次专家复核,化学,Task A,HR_C6D3149575AF3DE0,C04,6c468bcaab749880,概念完整性,5.0,5.0
二次专家复核,地理,Task C,HR_2AE5E3D4873378B4,G03,732ac33a5cec9603,概念完整性,4.0,4.0
二次专家复核,地理,Task A,HR_5808A7BBCC9B4BAB,G04,a6cac3885da5e7a9,语言清晰度,5.0,5.0
二次专家复核,地理,Task B,HR_8C118A0AF09A248C,G05,6e1e89984f9f102e,误解处理质量,2.0,2.0
首轮专家复核,物理,Task C,HR_02141DCD6E7B4D9E,Q35,b96e6d79a14be3a4,语言清晰度,5.0,5.0
二次专家复核,地理,Task A,HR_E0A21B1AAF06A5AD,G01,b3626a547426ca50,语言清晰度,2.0,2.0
二次专家复核,化学,Task A,HR_2E23273DA71667D6,C04,6c468bcaab749880,概念完整性,3.0,3.0
首轮专家复核,化学,Task B,HR_041E044634F6C9E1,Q21,04fa59d854256f96,语言清晰度,4.0,4.0
二次专家复核,大气科学,Task A,HR_411D737AD34D2847,A04,da4ef414c9aaf526,概念完整性,1.0,1.0
首轮专家复核,物理,Task A,HR_02141DCD6E7B4D9E,Q7,0aa25ee2c67b459f,语言清晰度,5.0,5.0
二次专家复核,地理,Task A,HR_C4E3B04784E16382,G01,b3626a547426ca50,任务符合度,4.0,4.0
二次专家复核,生物,Task C,HR_828BE1335679826A,B06,7d7bd627e3f4e8c4,任务符合度,4.0,4.0
二次专家复核,化学,Task B,HR_029C237FFD4CD0CF,C02,af557e1581ed2d03,任务符合度,5.0,5.0
二次专家复核,地理,Task A,HR_915A84013999F677,G04,a6cac3885da5e7a9,误解处理质量,4.0,4.0
二次专家复核,物理,Task A,HR_C81ABC3E5C858CCA,P04,8620e3a0ad7609a8,事实准确性,4.0,4.0
首轮专家复核,地理,Task C,HR_3F4E529E25BA8081,Q42,489943812e53de3e,语言清晰度,5.0,5.0
首轮专家复核,化学,Task C,HR_041E044634F6C9E1,Q42,155ceb83b8a5e18e,概念完整性,4.0,4.0
二次专家复核,大气科学,Task C,HR_8449F0D6C19D402E,A03,08989cd66eae1f3b,事实准确性,2.0,2.0
二次专家复核,化学,Task C,HR_BCF78C101D6FC95A,C06,1cf1d65c59a9dc1e,任务符合度,2.0,2.0
二次专家复核,物理,Task A,HR_4232FBD75B1103EF,P01,254b15015ba54f2f,任务符合度,4.0,4.0
首轮专家复核,生物,Task A,HR_BECB4B9362C32EBF,Q8,549dd2c7e50d9be2,任务符合度,4.0,4.0
二次专家复核,化学,Task A,HR_2E23273DA71667D6,C04,6c468bcaab749880,事实准确性,5.0,5.0
二次专家复核,物理,Task B,HR_130CA718F7CD39EE,P02,1cb01a4146939d4c,事实准确性,1.0,1.0
首轮专家复核,地理,Task C,HR_A764352C458492F0,Q34,bab14269c8457ed5,误解处理质量,4.0,4.0
首轮专家复核,地理,Task A,HR_3F4E529E25BA8081,Q14,daa99e899ffd0a05,概念完整性,5.0,5.0
二次专家复核,化学,Task C,HR_BCF78C101D6FC95A,C06,1cf1d65c59a9dc1e,误解处理质量,2.0,2.0
首轮专家复核,生物,Task A,HR_BECB4B9362C32EBF,Q17,3062b618160b167c,语言清晰度,5.0,5.0
二次专家复核,生物,Task B,HR_F3D84695FC3784D9,B02,fa6ec6de1ee1435a,事实准确性,4.0,4.0
首轮专家复核,物理,Task C,HR_928CC27A748A1794,Q33,d93cec8596b09c24,语言清晰度,5.0,5.0
二次专家复核,地理,Task A,HR_47CA84C8BE58FCF9,G01,b3626a547426ca50,误导风险,3.0,3.0
首轮专家复核,生物,Task A,HR_BECB4B9362C32EBF,Q12,62d8893ccdb9ca08,事实准确性,3.0,3.0
二次专家复核,大气科学,Task B,HR_776846B1E77D2DDA,A05,10d80a23a0b8f77e,事实准确性,5.0,5.0
二次专家复核,生物,Task B,HR_C2074DD90BB9485C,B05,dfea3893eacd240f,事实准确性,5.0,5.0
首轮专家复核,物理,Task C,HR_928CC27A748A1794,Q36,e3a499cd662fda8f,语言清晰度,5.0,5.0
二次专家复核,大气科学,Task C,HR_C831A986EEE0ACA2,A03,08989cd66eae1f3b,误解处理质量,4.0,4.0
二次专家复核,地理,Task C,HR_1CBCB2CF5B9CB378,G03,732ac33a5cec9603,语言清晰度,4.0,4.0
二次专家复核,化学,Task C,HR_9CF98BA4B41DB63D,C06,1cf1d65c59a9dc1e,事实准确性,5.0,5.0
首轮专家复核,地理,Task A,HR_3F4E529E25BA8081,Q13,8ed08cca4396eeea,任务符合度,5.0,5.0
