stimulus_signature_sha256,dimension,api_score,api_score_raw,n_api_ratings,n_source_uids,n_judges,min_uid_judge_coverage,max_uid_judge_coverage,source_uids,generators,aggregation,risk_direction
7bf2611d0437e4d9dc3893716b4efdfb1c649d7e1daca3f897e8bb86236e9c1f,mq,3.888888888888889,3.888888888888889,9,1,9,9,9,claude_C_C24,Anthropic Claude,mean,aligned_high_is_good
7bf2611d0437e4d9dc3893716b4efdfb1c649d7e1daca3f897e8bb86236e9c1f,risk,4.555555555555555,1.4444444444444444,9,1,9,9,9,claude_C_C24,Anthropic Claude,mean,aligned_high_is_good
7bf2611d0437e4d9dc3893716b4efdfb1c649d7e1daca3f897e8bb86236e9c1f,tf,4.777777777777778,4.777777777777778,9,1,9,9,9,claude_C_C24,Anthropic Claude,mean,aligned_high_is_good
7c2c4a647dd7693e8a36b41c7f089c1a97e16ce76d79087340205a959a739839,cc,2.6666666666666665,2.6666666666666665,9,1,9,9,9,mimo_B_C18,Mimo,mean,aligned_high_is_good
7c2c4a647dd7693e8a36b41c7f089c1a97e16ce76d79087340205a959a739839,fa,4.777777777777778,4.777777777777778,9,1,9,9,9,mimo_B_C18,Mimo,mean,aligned_high_is_good
7c2c4a647dd7693e8a36b41c7f089c1a97e16ce76d79087340205a959a739839,lc,4.555555555555555,4.555555555555555,9,1,9,9,9,mimo_B_C18,Mimo,mean,aligned_high_is_good
7c2c4a647dd7693e8a36b41c7f089c1a97e16ce76d79087340205a959a739839,mq,4.555555555555555,4.555555555555555,9,1,9,9,9,mimo_B_C18,Mimo,mean,aligned_high_is_good
7c2c4a647dd7693e8a36b41c7f089c1a97e16ce76d79087340205a959a739839,risk,4.555555555555555,1.4444444444444444,9,1,9,9,9,mimo_B_C18,Mimo,mean,aligned_high_is_good
7c2c4a647dd7693e8a36b41c7f089c1a97e16ce76d79087340205a959a739839,tf,4.0,4.0,9,1,9,9,9,mimo_B_C18,Mimo,mean,aligned_high_is_good
7ce25d0a24f5021d91fb7e939db958e3f08c855a32d6e661e31154c4af307cd1,cc,3.7777777777777777,3.7777777777777777,9,1,9,9,9,claude_A_C23,Anthropic Claude,mean,aligned_high_is_good
7ce25d0a24f5021d91fb7e939db958e3f08c855a32d6e661e31154c4af307cd1,fa,4.777777777777778,4.777777777777778,9,1,9,9,9,claude_A_C23,Anthropic Claude,mean,aligned_high_is_good
7ce25d0a24f5021d91fb7e939db958e3f08c855a32d6e661e31154c4af307cd1,lc,4.888888888888889,4.888888888888889,9,1,9,9,9,claude_A_C23,Anthropic Claude,mean,aligned_high_is_good
7ce25d0a24f5021d91fb7e939db958e3f08c855a32d6e661e31154c4af307cd1,mq,4.777777777777778,4.777777777777778,9,1,9,9,9,claude_A_C23,Anthropic Claude,mean,aligned_high_is_good
7ce25d0a24f5021d91fb7e939db958e3f08c855a32d6e661e31154c4af307cd1,risk,4.888888888888889,1.1111111111111112,9,1,9,9,9,claude_A_C23,Anthropic Claude,mean,aligned_high_is_good
7ce25d0a24f5021d91fb7e939db958e3f08c855a32d6e661e31154c4af307cd1,tf,4.888888888888889,4.888888888888889,9,1,9,9,9,claude_A_C23,Anthropic Claude,mean,aligned_high_is_good
7d332b6b7fa325486366a4e083baa84fe987e67ec79af63d52c14425d583c718,cc,2.6666666666666665,2.6666666666666665,9,1,9,9,9,豆包_C_C26,ByteDance Doubao,mean,aligned_high_is_good
7d332b6b7fa325486366a4e083baa84fe987e67ec79af63d52c14425d583c718,fa,3.7777777777777777,3.7777777777777777,9,1,9,9,9,豆包_C_C26,ByteDance Doubao,mean,aligned_high_is_good
7d332b6b7fa325486366a4e083baa84fe987e67ec79af63d52c14425d583c718,lc,4.222222222222222,4.222222222222222,9,1,9,9,9,豆包_C_C26,ByteDance Doubao,mean,aligned_high_is_good
7d332b6b7fa325486366a4e083baa84fe987e67ec79af63d52c14425d583c718,mq,2.7777777777777777,2.7777777777777777,9,1,9,9,9,豆包_C_C26,ByteDance Doubao,mean,aligned_high_is_good
7d332b6b7fa325486366a4e083baa84fe987e67ec79af63d52c14425d583c718,risk,4.222222222222222,1.7777777777777777,9,1,9,9,9,豆包_C_C26,ByteDance Doubao,mean,aligned_high_is_good
7d332b6b7fa325486366a4e083baa84fe987e67ec79af63d52c14425d583c718,tf,4.222222222222222,4.222222222222222,9,1,9,9,9,豆包_C_C26,ByteDance Doubao,mean,aligned_high_is_good
7d760830d8f05746cfea45903f635a36232525b913fc14e0e3644f4de307252f,cc,2.5555555555555554,2.5555555555555554,9,1,9,9,9,Gemini_B_C25,Google Gemini,mean,aligned_high_is_good
7d760830d8f05746cfea45903f635a36232525b913fc14e0e3644f4de307252f,fa,3.111111111111111,3.111111111111111,9,1,9,9,9,Gemini_B_C25,Google Gemini,mean,aligned_high_is_good
7d760830d8f05746cfea45903f635a36232525b913fc14e0e3644f4de307252f,lc,4.666666666666667,4.666666666666667,9,1,9,9,9,Gemini_B_C25,Google Gemini,mean,aligned_high_is_good
7d760830d8f05746cfea45903f635a36232525b913fc14e0e3644f4de307252f,mq,2.888888888888889,2.888888888888889,9,1,9,9,9,Gemini_B_C25,Google Gemini,mean,aligned_high_is_good
7d760830d8f05746cfea45903f635a36232525b913fc14e0e3644f4de307252f,risk,3.2222222222222223,2.7777777777777777,9,1,9,9,9,Gemini_B_C25,Google Gemini,mean,aligned_high_is_good
7d760830d8f05746cfea45903f635a36232525b913fc14e0e3644f4de307252f,tf,3.888888888888889,3.888888888888889,9,1,9,9,9,Gemini_B_C25,Google Gemini,mean,aligned_high_is_good
7d90bdabfcd3b24385de968abdc53f7483ee6d7e109120a06e5b678c57a13412,cc,2.4444444444444446,2.4444444444444446,9,1,9,9,9,claude_B_C07,Anthropic Claude,mean,aligned_high_is_good
7d90bdabfcd3b24385de968abdc53f7483ee6d7e109120a06e5b678c57a13412,fa,2.888888888888889,2.888888888888889,9,1,9,9,9,claude_B_C07,Anthropic Claude,mean,aligned_high_is_good
7d90bdabfcd3b24385de968abdc53f7483ee6d7e109120a06e5b678c57a13412,lc,3.7777777777777777,3.7777777777777777,9,1,9,9,9,claude_B_C07,Anthropic Claude,mean,aligned_high_is_good
7d90bdabfcd3b24385de968abdc53f7483ee6d7e109120a06e5b678c57a13412,mq,3.2222222222222223,3.2222222222222223,9,1,9,9,9,claude_B_C07,Anthropic Claude,mean,aligned_high_is_good
7d90bdabfcd3b24385de968abdc53f7483ee6d7e109120a06e5b678c57a13412,risk,3.2222222222222223,2.7777777777777777,9,1,9,9,9,claude_B_C07,Anthropic Claude,mean,aligned_high_is_good
7d90bdabfcd3b24385de968abdc53f7483ee6d7e109120a06e5b678c57a13412,tf,3.4444444444444446,3.4444444444444446,9,1,9,9,9,claude_B_C07,Anthropic Claude,mean,aligned_high_is_good
7e00800594c2f68f465f269911bcf994dafb03553e75541970223eeb2b8d06fe,cc,2.888888888888889,2.888888888888889,9,1,9,9,9,DEEPSEEK_C_C03,DeepSeek,mean,aligned_high_is_good
7e00800594c2f68f465f269911bcf994dafb03553e75541970223eeb2b8d06fe,fa,4.444444444444445,4.444444444444445,9,1,9,9,9,DEEPSEEK_C_C03,DeepSeek,mean,aligned_high_is_good
7e00800594c2f68f465f269911bcf994dafb03553e75541970223eeb2b8d06fe,lc,4.888888888888889,4.888888888888889,9,1,9,9,9,DEEPSEEK_C_C03,DeepSeek,mean,aligned_high_is_good
7e00800594c2f68f465f269911bcf994dafb03553e75541970223eeb2b8d06fe,mq,3.6666666666666665,3.6666666666666665,9,1,9,9,9,DEEPSEEK_C_C03,DeepSeek,mean,aligned_high_is_good
7e00800594c2f68f465f269911bcf994dafb03553e75541970223eeb2b8d06fe,risk,4.222222222222222,1.7777777777777777,9,1,9,9,9,DEEPSEEK_C_C03,DeepSeek,mean,aligned_high_is_good
7e00800594c2f68f465f269911bcf994dafb03553e75541970223eeb2b8d06fe,tf,4.666666666666667,4.666666666666667,9,1,9,9,9,DEEPSEEK_C_C03,DeepSeek,mean,aligned_high_is_good
7e585ded705066abdc358bb86e65f7b63f86053073bad37388316d66941e7e89,cc,2.3333333333333335,2.3333333333333335,9,1,9,9,9,豆包_B_C06,ByteDance Doubao,mean,aligned_high_is_good
7e585ded705066abdc358bb86e65f7b63f86053073bad37388316d66941e7e89,fa,4.0,4.0,9,1,9,9,9,豆包_B_C06,ByteDance Doubao,mean,aligned_high_is_good
7e585ded705066abdc358bb86e65f7b63f86053073bad37388316d66941e7e89,lc,4.444444444444445,4.444444444444445,9,1,9,9,9,豆包_B_C06,ByteDance Doubao,mean,aligned_high_is_good
7e585ded705066abdc358bb86e65f7b63f86053073bad37388316d66941e7e89,mq,3.5555555555555554,3.5555555555555554,9,1,9,9,9,豆包_B_C06,ByteDance Doubao,mean,aligned_high_is_good
7e585ded705066abdc358bb86e65f7b63f86053073bad37388316d66941e7e89,risk,3.888888888888889,2.111111111111111,9,1,9,9,9,豆包_B_C06,ByteDance Doubao,mean,aligned_high_is_good
7e585ded705066abdc358bb86e65f7b63f86053073bad37388316d66941e7e89,tf,3.3333333333333335,3.3333333333333335,9,1,9,9,9,豆包_B_C06,ByteDance Doubao,mean,aligned_high_is_good
7e721769d75a1ffaceb946d83e23cda095952b53e01838bae6c88ad01e2b3b07,cc,3.0,3.0,9,1,9,9,9,千问_B_C16,Alibaba Qwen,mean,aligned_high_is_good
7e721769d75a1ffaceb946d83e23cda095952b53e01838bae6c88ad01e2b3b07,fa,3.888888888888889,3.888888888888889,9,1,9,9,9,千问_B_C16,Alibaba Qwen,mean,aligned_high_is_good
7e721769d75a1ffaceb946d83e23cda095952b53e01838bae6c88ad01e2b3b07,lc,4.444444444444445,4.444444444444445,9,1,9,9,9,千问_B_C16,Alibaba Qwen,mean,aligned_high_is_good
7e721769d75a1ffaceb946d83e23cda095952b53e01838bae6c88ad01e2b3b07,mq,4.0,4.0,9,1,9,9,9,千问_B_C16,Alibaba Qwen,mean,aligned_high_is_good
7e721769d75a1ffaceb946d83e23cda095952b53e01838bae6c88ad01e2b3b07,risk,3.888888888888889,2.111111111111111,9,1,9,9,9,千问_B_C16,Alibaba Qwen,mean,aligned_high_is_good
7e721769d75a1ffaceb946d83e23cda095952b53e01838bae6c88ad01e2b3b07,tf,3.7777777777777777,3.7777777777777777,9,1,9,9,9,千问_B_C16,Alibaba Qwen,mean,aligned_high_is_good
7e9cc00d5f6bfda44eab6c13948c03cbb4076fb938723a2907815d3e22ebe766,cc,2.888888888888889,2.888888888888889,9,1,9,9,9,mimo_B_C07,Mimo,mean,aligned_high_is_good
7e9cc00d5f6bfda44eab6c13948c03cbb4076fb938723a2907815d3e22ebe766,fa,4.111111111111111,4.111111111111111,9,1,9,9,9,mimo_B_C07,Mimo,mean,aligned_high_is_good
7e9cc00d5f6bfda44eab6c13948c03cbb4076fb938723a2907815d3e22ebe766,lc,4.111111111111111,4.111111111111111,9,1,9,9,9,mimo_B_C07,Mimo,mean,aligned_high_is_good
7e9cc00d5f6bfda44eab6c13948c03cbb4076fb938723a2907815d3e22ebe766,mq,3.888888888888889,3.888888888888889,9,1,9,9,9,mimo_B_C07,Mimo,mean,aligned_high_is_good
7e9cc00d5f6bfda44eab6c13948c03cbb4076fb938723a2907815d3e22ebe766,risk,4.111111111111111,1.8888888888888888,9,1,9,9,9,mimo_B_C07,Mimo,mean,aligned_high_is_good
7e9cc00d5f6bfda44eab6c13948c03cbb4076fb938723a2907815d3e22ebe766,tf,3.7777777777777777,3.7777777777777777,9,1,9,9,9,mimo_B_C07,Mimo,mean,aligned_high_is_good
7e9da38721de90302ca18c79705f7e28c2b7fafdeaa6e2aa20f4d6b2dbfbfa10,cc,3.111111111111111,3.111111111111111,9,1,9,9,9,豆包_A_C07,ByteDance Doubao,mean,aligned_high_is_good
7e9da38721de90302ca18c79705f7e28c2b7fafdeaa6e2aa20f4d6b2dbfbfa10,fa,4.111111111111111,4.111111111111111,9,1,9,9,9,豆包_A_C07,ByteDance Doubao,mean,aligned_high_is_good
7e9da38721de90302ca18c79705f7e28c2b7fafdeaa6e2aa20f4d6b2dbfbfa10,lc,4.666666666666667,4.666666666666667,9,1,9,9,9,豆包_A_C07,ByteDance Doubao,mean,aligned_high_is_good
7e9da38721de90302ca18c79705f7e28c2b7fafdeaa6e2aa20f4d6b2dbfbfa10,mq,4.0,4.0,9,1,9,9,9,豆包_A_C07,ByteDance Doubao,mean,aligned_high_is_good
7e9da38721de90302ca18c79705f7e28c2b7fafdeaa6e2aa20f4d6b2dbfbfa10,risk,4.0,2.0,9,1,9,9,9,豆包_A_C07,ByteDance Doubao,mean,aligned_high_is_good
7e9da38721de90302ca18c79705f7e28c2b7fafdeaa6e2aa20f4d6b2dbfbfa10,tf,4.666666666666667,4.666666666666667,9,1,9,9,9,豆包_A_C07,ByteDance Doubao,mean,aligned_high_is_good
7f33c629af8c33ca9707937381ec4c957b9f8c00e7ee2ec91b19097225f1ba19,cc,3.111111111111111,3.111111111111111,9,1,9,9,9,GPT_A_C04,OpenAI GPT,mean,aligned_high_is_good
7f33c629af8c33ca9707937381ec4c957b9f8c00e7ee2ec91b19097225f1ba19,fa,4.111111111111111,4.111111111111111,9,1,9,9,9,GPT_A_C04,OpenAI GPT,mean,aligned_high_is_good
7f33c629af8c33ca9707937381ec4c957b9f8c00e7ee2ec91b19097225f1ba19,lc,4.333333333333333,4.333333333333333,9,1,9,9,9,GPT_A_C04,OpenAI GPT,mean,aligned_high_is_good
7f33c629af8c33ca9707937381ec4c957b9f8c00e7ee2ec91b19097225f1ba19,mq,3.7777777777777777,3.7777777777777777,9,1,9,9,9,GPT_A_C04,OpenAI GPT,mean,aligned_high_is_good
7f33c629af8c33ca9707937381ec4c957b9f8c00e7ee2ec91b19097225f1ba19,risk,3.888888888888889,2.111111111111111,9,1,9,9,9,GPT_A_C04,OpenAI GPT,mean,aligned_high_is_good
7f33c629af8c33ca9707937381ec4c957b9f8c00e7ee2ec91b19097225f1ba19,tf,4.0,4.0,9,1,9,9,9,GPT_A_C04,OpenAI GPT,mean,aligned_high_is_good
7fc292c1d037a278f1fad70d7b942b64c432569e11bf8bf6e2ccc75b1e61597b,cc,2.888888888888889,2.888888888888889,9,1,9,9,9,KIMI_B_C26,Moonshot Kimi,mean,aligned_high_is_good
7fc292c1d037a278f1fad70d7b942b64c432569e11bf8bf6e2ccc75b1e61597b,fa,3.888888888888889,3.888888888888889,9,1,9,9,9,KIMI_B_C26,Moonshot Kimi,mean,aligned_high_is_good
7fc292c1d037a278f1fad70d7b942b64c432569e11bf8bf6e2ccc75b1e61597b,lc,4.333333333333333,4.333333333333333,9,1,9,9,9,KIMI_B_C26,Moonshot Kimi,mean,aligned_high_is_good
7fc292c1d037a278f1fad70d7b942b64c432569e11bf8bf6e2ccc75b1e61597b,mq,4.0,4.0,9,1,9,9,9,KIMI_B_C26,Moonshot Kimi,mean,aligned_high_is_good
7fc292c1d037a278f1fad70d7b942b64c432569e11bf8bf6e2ccc75b1e61597b,risk,4.0,2.0,9,1,9,9,9,KIMI_B_C26,Moonshot Kimi,mean,aligned_high_is_good
7fc292c1d037a278f1fad70d7b942b64c432569e11bf8bf6e2ccc75b1e61597b,tf,4.333333333333333,4.333333333333333,9,1,9,9,9,KIMI_B_C26,Moonshot Kimi,mean,aligned_high_is_good
812a05285896d79a5e94d5188d6ff3dd466e839bd50fb7d238a4cc5e51660282,cc,3.2222222222222223,3.2222222222222223,9,1,9,9,9,mimo_C_C03,Mimo,mean,aligned_high_is_good
812a05285896d79a5e94d5188d6ff3dd466e839bd50fb7d238a4cc5e51660282,fa,4.888888888888889,4.888888888888889,9,1,9,9,9,mimo_C_C03,Mimo,mean,aligned_high_is_good
812a05285896d79a5e94d5188d6ff3dd466e839bd50fb7d238a4cc5e51660282,lc,4.777777777777778,4.777777777777778,9,1,9,9,9,mimo_C_C03,Mimo,mean,aligned_high_is_good
812a05285896d79a5e94d5188d6ff3dd466e839bd50fb7d238a4cc5e51660282,mq,3.3333333333333335,3.3333333333333335,9,1,9,9,9,mimo_C_C03,Mimo,mean,aligned_high_is_good
812a05285896d79a5e94d5188d6ff3dd466e839bd50fb7d238a4cc5e51660282,risk,4.333333333333333,1.6666666666666667,9,1,9,9,9,mimo_C_C03,Mimo,mean,aligned_high_is_good
812a05285896d79a5e94d5188d6ff3dd466e839bd50fb7d238a4cc5e51660282,tf,4.777777777777778,4.777777777777778,9,1,9,9,9,mimo_C_C03,Mimo,mean,aligned_high_is_good
8131b30407b4ab5053d58adec1c8e4f994cef6898ed59d9e21864f1b8c2e0cf3,cc,3.3333333333333335,3.3333333333333335,9,1,9,9,9,Gemini_B_C26,Google Gemini,mean,aligned_high_is_good
8131b30407b4ab5053d58adec1c8e4f994cef6898ed59d9e21864f1b8c2e0cf3,fa,4.555555555555555,4.555555555555555,9,1,9,9,9,Gemini_B_C26,Google Gemini,mean,aligned_high_is_good
8131b30407b4ab5053d58adec1c8e4f994cef6898ed59d9e21864f1b8c2e0cf3,lc,4.777777777777778,4.777777777777778,9,1,9,9,9,Gemini_B_C26,Google Gemini,mean,aligned_high_is_good
8131b30407b4ab5053d58adec1c8e4f994cef6898ed59d9e21864f1b8c2e0cf3,mq,4.777777777777778,4.777777777777778,9,1,9,9,9,Gemini_B_C26,Google Gemini,mean,aligned_high_is_good
8131b30407b4ab5053d58adec1c8e4f994cef6898ed59d9e21864f1b8c2e0cf3,risk,4.777777777777778,1.2222222222222223,9,1,9,9,9,Gemini_B_C26,Google Gemini,mean,aligned_high_is_good
8131b30407b4ab5053d58adec1c8e4f994cef6898ed59d9e21864f1b8c2e0cf3,tf,4.666666666666667,4.666666666666667,9,1,9,9,9,Gemini_B_C26,Google Gemini,mean,aligned_high_is_good
81552ffbe7f81fff04220507014c5ecd439f6f35115e2a85638c2605cf173585,cc,3.111111111111111,3.111111111111111,9,1,9,9,9,GLM_C_C15,Zhipu GLM,mean,aligned_high_is_good
81552ffbe7f81fff04220507014c5ecd439f6f35115e2a85638c2605cf173585,fa,4.444444444444445,4.444444444444445,9,1,9,9,9,GLM_C_C15,Zhipu GLM,mean,aligned_high_is_good
81552ffbe7f81fff04220507014c5ecd439f6f35115e2a85638c2605cf173585,lc,4.555555555555555,4.555555555555555,9,1,9,9,9,GLM_C_C15,Zhipu GLM,mean,aligned_high_is_good
81552ffbe7f81fff04220507014c5ecd439f6f35115e2a85638c2605cf173585,mq,4.0,4.0,9,1,9,9,9,GLM_C_C15,Zhipu GLM,mean,aligned_high_is_good
81552ffbe7f81fff04220507014c5ecd439f6f35115e2a85638c2605cf173585,risk,4.555555555555555,1.4444444444444444,9,1,9,9,9,GLM_C_C15,Zhipu GLM,mean,aligned_high_is_good
81552ffbe7f81fff04220507014c5ecd439f6f35115e2a85638c2605cf173585,tf,4.888888888888889,4.888888888888889,9,1,9,9,9,GLM_C_C15,Zhipu GLM,mean,aligned_high_is_good
8160b0881c2577d750a4fc8547ed3f89a660c2878d7ae3b26ba6e6c93dea0ac2,cc,3.0,3.0,9,1,9,9,9,Gemini_C_C27,Google Gemini,mean,aligned_high_is_good
8160b0881c2577d750a4fc8547ed3f89a660c2878d7ae3b26ba6e6c93dea0ac2,fa,4.666666666666667,4.666666666666667,9,1,9,9,9,Gemini_C_C27,Google Gemini,mean,aligned_high_is_good
8160b0881c2577d750a4fc8547ed3f89a660c2878d7ae3b26ba6e6c93dea0ac2,lc,4.666666666666667,4.666666666666667,9,1,9,9,9,Gemini_C_C27,Google Gemini,mean,aligned_high_is_good
8160b0881c2577d750a4fc8547ed3f89a660c2878d7ae3b26ba6e6c93dea0ac2,mq,4.444444444444445,4.444444444444445,9,1,9,9,9,Gemini_C_C27,Google Gemini,mean,aligned_high_is_good
8160b0881c2577d750a4fc8547ed3f89a660c2878d7ae3b26ba6e6c93dea0ac2,risk,4.555555555555555,1.4444444444444444,9,1,9,9,9,Gemini_C_C27,Google Gemini,mean,aligned_high_is_good
8160b0881c2577d750a4fc8547ed3f89a660c2878d7ae3b26ba6e6c93dea0ac2,tf,4.888888888888889,4.888888888888889,9,1,9,9,9,Gemini_C_C27,Google Gemini,mean,aligned_high_is_good
81ab68053397293e990ea37c971444e3b7c5c982db09ee3248e64ded592021ed,cc,3.4444444444444446,3.4444444444444446,9,1,9,9,9,Gemini_A_C20,Google Gemini,mean,aligned_high_is_good
81ab68053397293e990ea37c971444e3b7c5c982db09ee3248e64ded592021ed,fa,4.444444444444445,4.444444444444445,9,1,9,9,9,Gemini_A_C20,Google Gemini,mean,aligned_high_is_good
81ab68053397293e990ea37c971444e3b7c5c982db09ee3248e64ded592021ed,lc,4.888888888888889,4.888888888888889,9,1,9,9,9,Gemini_A_C20,Google Gemini,mean,aligned_high_is_good
81ab68053397293e990ea37c971444e3b7c5c982db09ee3248e64ded592021ed,mq,4.555555555555555,4.555555555555555,9,1,9,9,9,Gemini_A_C20,Google Gemini,mean,aligned_high_is_good
81ab68053397293e990ea37c971444e3b7c5c982db09ee3248e64ded592021ed,risk,4.777777777777778,1.2222222222222223,9,1,9,9,9,Gemini_A_C20,Google Gemini,mean,aligned_high_is_good
81ab68053397293e990ea37c971444e3b7c5c982db09ee3248e64ded592021ed,tf,4.555555555555555,4.555555555555555,9,1,9,9,9,Gemini_A_C20,Google Gemini,mean,aligned_high_is_good
820ed4b0ca5f2b5de32c65d7cbbfade23542177dcd02bca3d7a755c9478842bc,cc,3.888888888888889,3.888888888888889,9,1,9,9,9,Gemini_C_C12,Google Gemini,mean,aligned_high_is_good
820ed4b0ca5f2b5de32c65d7cbbfade23542177dcd02bca3d7a755c9478842bc,fa,4.777777777777778,4.777777777777778,9,1,9,9,9,Gemini_C_C12,Google Gemini,mean,aligned_high_is_good
820ed4b0ca5f2b5de32c65d7cbbfade23542177dcd02bca3d7a755c9478842bc,lc,4.777777777777778,4.777777777777778,9,1,9,9,9,Gemini_C_C12,Google Gemini,mean,aligned_high_is_good
820ed4b0ca5f2b5de32c65d7cbbfade23542177dcd02bca3d7a755c9478842bc,mq,4.555555555555555,4.555555555555555,9,1,9,9,9,Gemini_C_C12,Google Gemini,mean,aligned_high_is_good
820ed4b0ca5f2b5de32c65d7cbbfade23542177dcd02bca3d7a755c9478842bc,risk,4.888888888888889,1.1111111111111112,9,1,9,9,9,Gemini_C_C12,Google Gemini,mean,aligned_high_is_good
820ed4b0ca5f2b5de32c65d7cbbfade23542177dcd02bca3d7a755c9478842bc,tf,4.888888888888889,4.888888888888889,9,1,9,9,9,Gemini_C_C12,Google Gemini,mean,aligned_high_is_good
821b428c22c478cf38de115213a2744ecf947c8112642de1545532dbb117b292,cc,2.5555555555555554,2.5555555555555554,9,1,9,9,9,Gemini_B_C02,Google Gemini,mean,aligned_high_is_good
821b428c22c478cf38de115213a2744ecf947c8112642de1545532dbb117b292,fa,3.6666666666666665,3.6666666666666665,9,1,9,9,9,Gemini_B_C02,Google Gemini,mean,aligned_high_is_good
821b428c22c478cf38de115213a2744ecf947c8112642de1545532dbb117b292,lc,4.444444444444445,4.444444444444445,9,1,9,9,9,Gemini_B_C02,Google Gemini,mean,aligned_high_is_good
821b428c22c478cf38de115213a2744ecf947c8112642de1545532dbb117b292,mq,3.888888888888889,3.888888888888889,9,1,9,9,9,Gemini_B_C02,Google Gemini,mean,aligned_high_is_good
821b428c22c478cf38de115213a2744ecf947c8112642de1545532dbb117b292,risk,3.7777777777777777,2.2222222222222223,9,1,9,9,9,Gemini_B_C02,Google Gemini,mean,aligned_high_is_good
821b428c22c478cf38de115213a2744ecf947c8112642de1545532dbb117b292,tf,3.6666666666666665,3.6666666666666665,9,1,9,9,9,Gemini_B_C02,Google Gemini,mean,aligned_high_is_good
82311ff2d23124ab01fff423eed3e2dfa72b4f118c4d1c1a78b04b719031bfe8,cc,3.111111111111111,3.111111111111111,9,1,9,9,9,DEEPSEEK_A_C15,DeepSeek,mean,aligned_high_is_good
82311ff2d23124ab01fff423eed3e2dfa72b4f118c4d1c1a78b04b719031bfe8,fa,4.777777777777778,4.777777777777778,9,1,9,9,9,DEEPSEEK_A_C15,DeepSeek,mean,aligned_high_is_good
82311ff2d23124ab01fff423eed3e2dfa72b4f118c4d1c1a78b04b719031bfe8,lc,4.888888888888889,4.888888888888889,9,1,9,9,9,DEEPSEEK_A_C15,DeepSeek,mean,aligned_high_is_good
82311ff2d23124ab01fff423eed3e2dfa72b4f118c4d1c1a78b04b719031bfe8,mq,4.888888888888889,4.888888888888889,9,1,9,9,9,DEEPSEEK_A_C15,DeepSeek,mean,aligned_high_is_good
82311ff2d23124ab01fff423eed3e2dfa72b4f118c4d1c1a78b04b719031bfe8,risk,4.777777777777778,1.2222222222222223,9,1,9,9,9,DEEPSEEK_A_C15,DeepSeek,mean,aligned_high_is_good
82311ff2d23124ab01fff423eed3e2dfa72b4f118c4d1c1a78b04b719031bfe8,tf,4.888888888888889,4.888888888888889,9,1,9,9,9,DEEPSEEK_A_C15,DeepSeek,mean,aligned_high_is_good
82356406aa86ddd75d527b7ceac6b49b07ccecccc794d64fd33b0d695cc94c5c,cc,3.2222222222222223,3.2222222222222223,9,1,9,9,9,GLM_C_C01,Zhipu GLM,mean,aligned_high_is_good
82356406aa86ddd75d527b7ceac6b49b07ccecccc794d64fd33b0d695cc94c5c,fa,4.555555555555555,4.555555555555555,9,1,9,9,9,GLM_C_C01,Zhipu GLM,mean,aligned_high_is_good
82356406aa86ddd75d527b7ceac6b49b07ccecccc794d64fd33b0d695cc94c5c,lc,4.444444444444445,4.444444444444445,9,1,9,9,9,GLM_C_C01,Zhipu GLM,mean,aligned_high_is_good
82356406aa86ddd75d527b7ceac6b49b07ccecccc794d64fd33b0d695cc94c5c,mq,4.666666666666667,4.666666666666667,9,1,9,9,9,GLM_C_C01,Zhipu GLM,mean,aligned_high_is_good
82356406aa86ddd75d527b7ceac6b49b07ccecccc794d64fd33b0d695cc94c5c,risk,4.555555555555555,1.4444444444444444,9,1,9,9,9,GLM_C_C01,Zhipu GLM,mean,aligned_high_is_good
82356406aa86ddd75d527b7ceac6b49b07ccecccc794d64fd33b0d695cc94c5c,tf,4.888888888888889,4.888888888888889,9,1,9,9,9,GLM_C_C01,Zhipu GLM,mean,aligned_high_is_good
825ecf7938218cdbb1aba2d68999fe8f79593573c5c504d1eaceb413fb09a148,cc,2.6666666666666665,2.6666666666666665,9,1,9,9,9,DEEPSEEK_C_C14,DeepSeek,mean,aligned_high_is_good
825ecf7938218cdbb1aba2d68999fe8f79593573c5c504d1eaceb413fb09a148,fa,3.7777777777777777,3.7777777777777777,9,1,9,9,9,DEEPSEEK_C_C14,DeepSeek,mean,aligned_high_is_good
825ecf7938218cdbb1aba2d68999fe8f79593573c5c504d1eaceb413fb09a148,lc,4.333333333333333,4.333333333333333,9,1,9,9,9,DEEPSEEK_C_C14,DeepSeek,mean,aligned_high_is_good
825ecf7938218cdbb1aba2d68999fe8f79593573c5c504d1eaceb413fb09a148,mq,3.6666666666666665,3.6666666666666665,9,1,9,9,9,DEEPSEEK_C_C14,DeepSeek,mean,aligned_high_is_good
825ecf7938218cdbb1aba2d68999fe8f79593573c5c504d1eaceb413fb09a148,risk,3.7777777777777777,2.2222222222222223,9,1,9,9,9,DEEPSEEK_C_C14,DeepSeek,mean,aligned_high_is_good
825ecf7938218cdbb1aba2d68999fe8f79593573c5c504d1eaceb413fb09a148,tf,4.333333333333333,4.333333333333333,9,1,9,9,9,DEEPSEEK_C_C14,DeepSeek,mean,aligned_high_is_good
827a4d8d742d04fe88cc228dd199975f234980422029e1a863efc42ca42c5062,cc,3.6666666666666665,3.6666666666666665,9,1,9,9,9,DEEPSEEK_C_C12,DeepSeek,mean,aligned_high_is_good
