wave,domain,task,concept_id,concept,selection_role,stimulus_signature_sha256,dimension,human_score,human_sd,n_human_raters,n_questionnaire_placements,api_score,api_score_raw,n_api_ratings,n_source_uids,n_judges,min_uid_judge_coverage,max_uid_judge_coverage,source_uids,generators,aggregation,risk_direction,api_z,human_z
首轮专家复核,Chemistry,C,C11,化学键,broad_scheduled_item,500eecc3241331f729e31d777fb29ad8451661fd85dbe74d8fb084fd2ee0bbdb,tf,4.0,0.0,2,1,4.777777777777778,4.777777777777778,9,1,9,9,9,GLM_C_C11,Zhipu GLM,mean,aligned_high_is_good,0.9472806174769742,-0.42025212077088336
首轮专家复核,Chemistry,C,C11,化学键,broad_scheduled_item,847c6103e012d0edf23b025f7e88793cbd7205fe07cb213b86f00434c5de6508,cc,4.0,0.0,2,1,3.7777777777777777,3.7777777777777777,9,1,9,9,9,Gemini_C_C11,Google Gemini,mean,aligned_high_is_good,1.8642240215041768,-0.12035093954370472
首轮专家复核,Chemistry,C,C11,化学键,broad_scheduled_item,847c6103e012d0edf23b025f7e88793cbd7205fe07cb213b86f00434c5de6508,fa,4.0,0.0,2,1,4.333333333333333,4.333333333333333,9,1,9,9,9,Gemini_C_C11,Google Gemini,mean,aligned_high_is_good,0.4454303479404996,-1.0116969126006687
首轮专家复核,Chemistry,C,C11,化学键,broad_scheduled_item,847c6103e012d0edf23b025f7e88793cbd7205fe07cb213b86f00434c5de6508,lc,4.5,0.7071067811865476,2,1,4.777777777777778,4.777777777777778,9,1,9,9,9,Gemini_C_C11,Google Gemini,mean,aligned_high_is_good,0.7424142350829657,0.6938256333459113
首轮专家复核,Chemistry,C,C11,化学键,broad_scheduled_item,847c6103e012d0edf23b025f7e88793cbd7205fe07cb213b86f00434c5de6508,mq,2.5,2.1213203435596424,2,1,4.333333333333333,4.333333333333333,9,1,9,9,9,Gemini_C_C11,Google Gemini,mean,aligned_high_is_good,0.7742924841007154,-1.6753272559252053
首轮专家复核,Chemistry,C,C11,化学键,broad_scheduled_item,847c6103e012d0edf23b025f7e88793cbd7205fe07cb213b86f00434c5de6508,risk,5.0,0.0,2,1,4.333333333333333,1.6666666666666667,9,1,9,9,9,Gemini_C_C11,Google Gemini,mean,aligned_high_is_good,0.4116281344669344,1.3444650285287607
首轮专家复核,Chemistry,C,C11,化学键,broad_scheduled_item,847c6103e012d0edf23b025f7e88793cbd7205fe07cb213b86f00434c5de6508,tf,4.5,0.7071067811865476,2,1,4.666666666666667,4.666666666666667,9,1,9,9,9,Gemini_C_C11,Google Gemini,mean,aligned_high_is_good,0.7692063817302699,0.6044722285060656
首轮专家复核,Chemistry,C,C12,溶液浓度与稀释,broad_scheduled_item,2404b4a109ab0ea9b3ea0d911be2bd5d0d29ca44f12d71e555f72f93fd75e627,cc,4.5,0.7071067811865476,2,1,3.7777777777777777,3.7777777777777777,9,1,9,9,9,mimo_C_C12,Mimo,mean,aligned_high_is_good,1.8642240215041768,0.811060679533664
首轮专家复核,Chemistry,C,C12,溶液浓度与稀释,broad_scheduled_item,2404b4a109ab0ea9b3ea0d911be2bd5d0d29ca44f12d71e555f72f93fd75e627,fa,5.0,0.0,2,1,4.777777777777778,4.777777777777778,9,1,9,9,9,mimo_C_C12,Mimo,mean,aligned_high_is_good,1.2557766956319358,1.138536525523738
首轮专家复核,Chemistry,C,C12,溶液浓度与稀释,broad_scheduled_item,2404b4a109ab0ea9b3ea0d911be2bd5d0d29ca44f12d71e555f72f93fd75e627,lc,4.5,0.7071067811865476,2,1,4.888888888888889,4.888888888888889,9,1,9,9,9,mimo_C_C12,Mimo,mean,aligned_high_is_good,1.0121232959358952,0.6938256333459113
首轮专家复核,Chemistry,C,C12,溶液浓度与稀释,broad_scheduled_item,2404b4a109ab0ea9b3ea0d911be2bd5d0d29ca44f12d71e555f72f93fd75e627,mq,2.5,2.1213203435596424,2,1,4.444444444444445,4.444444444444445,9,1,9,9,9,mimo_C_C12,Mimo,mean,aligned_high_is_good,0.9422418670109405,-1.6753272559252053
首轮专家复核,Chemistry,C,C12,溶液浓度与稀释,broad_scheduled_item,2404b4a109ab0ea9b3ea0d911be2bd5d0d29ca44f12d71e555f72f93fd75e627,risk,5.0,0.0,2,1,4.777777777777778,1.2222222222222223,9,1,9,9,9,mimo_C_C12,Mimo,mean,aligned_high_is_good,1.334006797439331,1.3444650285287607
首轮专家复核,Chemistry,C,C12,溶液浓度与稀释,broad_scheduled_item,2404b4a109ab0ea9b3ea0d911be2bd5d0d29ca44f12d71e555f72f93fd75e627,tf,5.0,0.0,2,1,4.888888888888889,4.888888888888889,9,1,9,9,9,mimo_C_C12,Mimo,mean,aligned_high_is_good,1.12535485322368,1.6291965777830146
首轮专家复核,Chemistry,C,C12,溶液浓度与稀释,broad_scheduled_item,93df80520020493a9cec47cf4a3a325c0f18946b04b00fa532590991e3909d70,cc,4.5,0.7071067811865476,2,1,2.5555555555555554,2.5555555555555554,9,1,9,9,9,GPT_C_C12,OpenAI GPT,mean,aligned_high_is_good,-0.6236103801487536,0.811060679533664
首轮专家复核,Chemistry,C,C12,溶液浓度与稀释,broad_scheduled_item,93df80520020493a9cec47cf4a3a325c0f18946b04b00fa532590991e3909d70,fa,5.0,0.0,2,1,4.111111111111111,4.111111111111111,9,1,9,9,9,GPT_C_C12,OpenAI GPT,mean,aligned_high_is_good,0.040257174094781537,1.138536525523738
首轮专家复核,Chemistry,C,C12,溶液浓度与稀释,broad_scheduled_item,93df80520020493a9cec47cf4a3a325c0f18946b04b00fa532590991e3909d70,lc,4.5,0.7071067811865476,2,1,4.0,4.0,9,1,9,9,9,GPT_C_C12,OpenAI GPT,mean,aligned_high_is_good,-1.145549190887533,0.6938256333459113
首轮专家复核,Chemistry,C,C12,溶液浓度与稀释,broad_scheduled_item,93df80520020493a9cec47cf4a3a325c0f18946b04b00fa532590991e3909d70,mq,2.5,2.1213203435596424,2,1,2.888888888888889,2.888888888888889,9,1,9,9,9,GPT_C_C12,OpenAI GPT,mean,aligned_high_is_good,-1.4090494937321996,-1.6753272559252053
首轮专家复核,Chemistry,C,C12,溶液浓度与稀释,broad_scheduled_item,93df80520020493a9cec47cf4a3a325c0f18946b04b00fa532590991e3909d70,risk,5.0,0.0,2,1,3.888888888888889,2.111111111111111,9,1,9,9,9,GPT_C_C12,OpenAI GPT,mean,aligned_high_is_good,-0.5107505285054612,1.3444650285287607
首轮专家复核,Chemistry,C,C12,溶液浓度与稀释,broad_scheduled_item,93df80520020493a9cec47cf4a3a325c0f18946b04b00fa532590991e3909d70,tf,4.0,0.0,2,1,4.333333333333333,4.333333333333333,9,1,9,9,9,GPT_C_C12,OpenAI GPT,mean,aligned_high_is_good,0.23498367449015406,-0.42025212077088336
首轮专家复核,Climate/Environment,A,C25,温室效应,broad_scheduled_item,37a11d28359cb4f6b3cd7ac9be8ce6479fa0b90f7380ad898b2555aa726ca8fb,cc,4.0,0.816496580927726,4,1,3.3333333333333335,3.3333333333333335,9,1,9,9,9,GLM_A_C25,Zhipu GLM,mean,aligned_high_is_good,0.9595569663576572,-0.12035093954370472
首轮专家复核,Climate/Environment,A,C25,温室效应,broad_scheduled_item,37a11d28359cb4f6b3cd7ac9be8ce6479fa0b90f7380ad898b2555aa726ca8fb,fa,4.75,0.5,4,1,4.111111111111111,4.111111111111111,9,1,9,9,9,GLM_A_C25,Zhipu GLM,mean,aligned_high_is_good,0.040257174094781537,0.6009781659926364
首轮专家复核,Climate/Environment,A,C25,温室效应,broad_scheduled_item,37a11d28359cb4f6b3cd7ac9be8ce6479fa0b90f7380ad898b2555aa726ca8fb,lc,4.0,0.816496580927726,4,1,4.777777777777778,4.777777777777778,9,1,9,9,9,GLM_A_C25,Zhipu GLM,mean,aligned_high_is_good,0.7424142350829657,-0.36626846738861396
首轮专家复核,Climate/Environment,A,C25,温室效应,broad_scheduled_item,37a11d28359cb4f6b3cd7ac9be8ce6479fa0b90f7380ad898b2555aa726ca8fb,mq,4.75,0.5,4,1,4.555555555555555,4.555555555555555,9,1,9,9,9,GLM_A_C25,Zhipu GLM,mean,aligned_high_is_good,1.1101912499211641,1.2837402898214088
首轮专家复核,Climate/Environment,A,C25,温室效应,broad_scheduled_item,37a11d28359cb4f6b3cd7ac9be8ce6479fa0b90f7380ad898b2555aa726ca8fb,risk,4.75,0.5,4,1,4.444444444444445,1.5555555555555556,9,1,9,9,9,GLM_A_C25,Zhipu GLM,mean,aligned_high_is_good,0.6422228002100344,0.892074149364074
首轮专家复核,Climate/Environment,A,C25,温室效应,broad_scheduled_item,37a11d28359cb4f6b3cd7ac9be8ce6479fa0b90f7380ad898b2555aa726ca8fb,tf,4.5,1.0,4,1,4.444444444444445,4.444444444444445,9,1,9,9,9,GLM_A_C25,Zhipu GLM,mean,aligned_high_is_good,0.4130579102368598,0.6044722285060656
首轮专家复核,Climate/Environment,A,C25,温室效应,broad_scheduled_item,d409a3a99aeb333a31e24395f2add022f2ae9b730d4117469067d8e69aa53552,cc,3.5,0.5773502691896257,4,1,3.111111111111111,3.111111111111111,9,1,9,9,9,mimo_A_C25,Mimo,mean,aligned_high_is_good,0.507223438784397,-1.0517625586210735
首轮专家复核,Climate/Environment,A,C25,温室效应,broad_scheduled_item,d409a3a99aeb333a31e24395f2add022f2ae9b730d4117469067d8e69aa53552,fa,4.25,0.9574271077563382,4,1,4.0,4.0,9,1,9,9,9,mimo_A_C25,Mimo,mean,aligned_high_is_good,-0.1623294128280767,-0.47413855306956704
首轮专家复核,Climate/Environment,A,C25,温室效应,broad_scheduled_item,d409a3a99aeb333a31e24395f2add022f2ae9b730d4117469067d8e69aa53552,lc,4.5,1.0,4,1,4.777777777777778,4.777777777777778,9,1,9,9,9,mimo_A_C25,Mimo,mean,aligned_high_is_good,0.7424142350829657,0.6938256333459113
首轮专家复核,Climate/Environment,A,C25,温室效应,broad_scheduled_item,d409a3a99aeb333a31e24395f2add022f2ae9b730d4117469067d8e69aa53552,mq,4.75,0.5,4,1,4.444444444444445,4.444444444444445,9,1,9,9,9,mimo_A_C25,Mimo,mean,aligned_high_is_good,0.9422418670109405,1.2837402898214088
首轮专家复核,Climate/Environment,A,C25,温室效应,broad_scheduled_item,d409a3a99aeb333a31e24395f2add022f2ae9b730d4117469067d8e69aa53552,risk,4.5,0.9999999999999999,4,1,4.222222222222222,1.7777777777777777,9,1,9,9,9,mimo_A_C25,Mimo,mean,aligned_high_is_good,0.1810334687238362,0.4396832701993873
首轮专家复核,Climate/Environment,A,C25,温室效应,broad_scheduled_item,d409a3a99aeb333a31e24395f2add022f2ae9b730d4117469067d8e69aa53552,tf,4.5,0.5773502691896258,4,1,4.222222222222222,4.222222222222222,9,1,9,9,9,mimo_A_C25,Mimo,mean,aligned_high_is_good,0.056909438743449725,0.6044722285060656
首轮专家复核,Climate/Environment,A,C26,天气与气候,broad_scheduled_item,69bbf9a0948f0feb16549986396153efa620b925f1b0a8f751a166cb42d66166,cc,3.75,0.5,4,1,3.4444444444444446,3.4444444444444446,9,1,9,9,9,GLM_A_C26,Zhipu GLM,mean,aligned_high_is_good,1.1857237301442873,-0.5860567490823891
首轮专家复核,Climate/Environment,A,C26,天气与气候,broad_scheduled_item,69bbf9a0948f0feb16549986396153efa620b925f1b0a8f751a166cb42d66166,fa,4.5,0.5773502691896257,4,1,4.888888888888889,4.888888888888889,9,1,9,9,9,GLM_A_C26,Zhipu GLM,mean,aligned_high_is_good,1.4583632825547956,0.06341980646153468
首轮专家复核,Climate/Environment,A,C26,天气与气候,broad_scheduled_item,69bbf9a0948f0feb16549986396153efa620b925f1b0a8f751a166cb42d66166,lc,3.5,1.2909944487358056,4,1,4.888888888888889,4.888888888888889,9,1,9,9,9,GLM_A_C26,Zhipu GLM,mean,aligned_high_is_good,1.0121232959358952,-1.4263625681231393
首轮专家复核,Climate/Environment,A,C26,天气与气候,broad_scheduled_item,69bbf9a0948f0feb16549986396153efa620b925f1b0a8f751a166cb42d66166,mq,3.0,1.632993161855452,4,1,4.333333333333333,4.333333333333333,9,1,9,9,9,GLM_A_C26,Zhipu GLM,mean,aligned_high_is_good,0.7742924841007154,-1.0177566902037354
首轮专家复核,Climate/Environment,A,C26,天气与气候,broad_scheduled_item,69bbf9a0948f0feb16549986396153efa620b925f1b0a8f751a166cb42d66166,risk,4.25,1.5,4,1,4.777777777777778,1.2222222222222223,9,1,9,9,9,GLM_A_C26,Zhipu GLM,mean,aligned_high_is_good,1.334006797439331,-0.012707608965299468
首轮专家复核,Climate/Environment,A,C26,天气与气候,broad_scheduled_item,69bbf9a0948f0feb16549986396153efa620b925f1b0a8f751a166cb42d66166,tf,3.0,1.632993161855452,4,1,4.555555555555555,4.555555555555555,9,1,9,9,9,GLM_A_C26,Zhipu GLM,mean,aligned_high_is_good,0.5911321459835641,-2.4697008193247814
首轮专家复核,Climate/Environment,A,C26,天气与气候,broad_scheduled_item,a2a3c5e5a0765ba851644e42007dbc87e0330745b71765263567c99237b70518,cc,3.75,0.9574271077563381,4,1,3.888888888888889,3.888888888888889,9,1,9,9,9,claude_A_C26,Anthropic Claude,mean,aligned_high_is_good,2.090390785290807,-0.5860567490823891
首轮专家复核,Climate/Environment,A,C26,天气与气候,broad_scheduled_item,a2a3c5e5a0765ba851644e42007dbc87e0330745b71765263567c99237b70518,fa,4.5,0.5773502691896257,4,1,5.0,5.0,9,1,9,9,9,claude_A_C26,Anthropic Claude,mean,aligned_high_is_good,1.6609498694776539,0.06341980646153468
首轮专家复核,Climate/Environment,A,C26,天气与气候,broad_scheduled_item,a2a3c5e5a0765ba851644e42007dbc87e0330745b71765263567c99237b70518,lc,4.0,0.816496580927726,4,1,4.888888888888889,4.888888888888889,9,1,9,9,9,claude_A_C26,Anthropic Claude,mean,aligned_high_is_good,1.0121232959358952,-0.36626846738861396
首轮专家复核,Climate/Environment,A,C26,天气与气候,broad_scheduled_item,a2a3c5e5a0765ba851644e42007dbc87e0330745b71765263567c99237b70518,mq,4.5,1.0,4,1,4.777777777777778,4.777777777777778,9,1,9,9,9,claude_A_C26,Anthropic Claude,mean,aligned_high_is_good,1.4460900157416128,0.9549550069606738
首轮专家复核,Climate/Environment,A,C26,天气与气候,broad_scheduled_item,a2a3c5e5a0765ba851644e42007dbc87e0330745b71765263567c99237b70518,risk,4.5,0.9999999999999999,4,1,4.888888888888889,1.1111111111111112,9,1,9,9,9,claude_A_C26,Anthropic Claude,mean,aligned_high_is_good,1.564601463182431,0.4396832701993873
首轮专家复核,Climate/Environment,A,C26,天气与气候,broad_scheduled_item,a2a3c5e5a0765ba851644e42007dbc87e0330745b71765263567c99237b70518,tf,4.5,0.5773502691896257,4,1,4.888888888888889,4.888888888888889,9,1,9,9,9,claude_A_C26,Anthropic Claude,mean,aligned_high_is_good,1.12535485322368,0.6044722285060656
首轮专家复核,Climate/Environment,A,C27,全球变暖与气候变化,broad_scheduled_item,13383b180d6f2e51aa164f65ed79112c6cad79d2eac376501956b6144c189db6,cc,3.75,0.49999999999999994,4,1,2.7777777777777777,2.7777777777777777,9,1,9,9,9,mimo_A_C27,Mimo,mean,aligned_high_is_good,-0.17127685257549335,-0.5860567490823891
首轮专家复核,Climate/Environment,A,C27,全球变暖与气候变化,broad_scheduled_item,13383b180d6f2e51aa164f65ed79112c6cad79d2eac376501956b6144c189db6,fa,4.75,0.4999999999999999,4,1,4.333333333333333,4.333333333333333,9,1,9,9,9,mimo_A_C27,Mimo,mean,aligned_high_is_good,0.4454303479404996,0.6009781659926364
首轮专家复核,Climate/Environment,A,C27,全球变暖与气候变化,broad_scheduled_item,13383b180d6f2e51aa164f65ed79112c6cad79d2eac376501956b6144c189db6,lc,4.5,0.5773502691896258,4,1,4.888888888888889,4.888888888888889,9,1,9,9,9,mimo_A_C27,Mimo,mean,aligned_high_is_good,1.0121232959358952,0.6938256333459113
首轮专家复核,Climate/Environment,A,C27,全球变暖与气候变化,broad_scheduled_item,13383b180d6f2e51aa164f65ed79112c6cad79d2eac376501956b6144c189db6,mq,4.5,0.5773502691896258,4,1,3.888888888888889,3.888888888888889,9,1,9,9,9,mimo_A_C27,Mimo,mean,aligned_high_is_good,0.10249495245981875,0.9549550069606738
首轮专家复核,Climate/Environment,A,C27,全球变暖与气候变化,broad_scheduled_item,13383b180d6f2e51aa164f65ed79112c6cad79d2eac376501956b6144c189db6,risk,4.5,0.9999999999999999,4,1,4.555555555555555,1.4444444444444444,9,1,9,9,9,mimo_A_C27,Mimo,mean,aligned_high_is_good,0.8728174659531327,0.4396832701993873
首轮专家复核,Climate/Environment,A,C27,全球变暖与气候变化,broad_scheduled_item,13383b180d6f2e51aa164f65ed79112c6cad79d2eac376501956b6144c189db6,tf,3.75,0.9574271077563381,4,1,4.333333333333333,4.333333333333333,9,1,9,9,9,mimo_A_C27,Mimo,mean,aligned_high_is_good,0.23498367449015406,-0.9326142954093578
首轮专家复核,Climate/Environment,A,C27,全球变暖与气候变化,broad_scheduled_item,df0cf34bdaa86ffd421cf992553b342be1e16bd3be8032741a7897fa7903c85a,cc,4.0,0.0,4,1,2.111111111111111,2.111111111111111,9,1,9,9,9,豆包_A_C27,ByteDance Doubao,mean,aligned_high_is_good,-1.5282774352952733,-0.12035093954370472
首轮专家复核,Climate/Environment,A,C27,全球变暖与气候变化,broad_scheduled_item,df0cf34bdaa86ffd421cf992553b342be1e16bd3be8032741a7897fa7903c85a,fa,4.25,0.5,4,1,3.111111111111111,3.111111111111111,9,1,9,9,9,豆包_A_C27,ByteDance Doubao,mean,aligned_high_is_good,-1.7830221082109483,-0.47413855306956704
首轮专家复核,Climate/Environment,A,C27,全球变暖与气候变化,broad_scheduled_item,df0cf34bdaa86ffd421cf992553b342be1e16bd3be8032741a7897fa7903c85a,lc,3.5,1.0,4,1,2.7777777777777777,2.7777777777777777,9,1,9,9,9,豆包_A_C27,ByteDance Doubao,mean,aligned_high_is_good,-4.112348860269746,-1.4263625681231393
首轮专家复核,Climate/Environment,A,C27,全球变暖与气候变化,broad_scheduled_item,df0cf34bdaa86ffd421cf992553b342be1e16bd3be8032741a7897fa7903c85a,mq,4.75,0.5,4,1,3.111111111111111,3.111111111111111,9,1,9,9,9,豆包_A_C27,ByteDance Doubao,mean,aligned_high_is_good,-1.073150727911751,1.2837402898214088
首轮专家复核,Climate/Environment,A,C27,全球变暖与气候变化,broad_scheduled_item,df0cf34bdaa86ffd421cf992553b342be1e16bd3be8032741a7897fa7903c85a,risk,4.75,0.5,4,1,3.7777777777777777,2.2222222222222223,9,1,9,9,9,豆包_A_C27,ByteDance Doubao,mean,aligned_high_is_good,-0.7413451942485604,0.892074149364074
首轮专家复核,Climate/Environment,A,C27,全球变暖与气候变化,broad_scheduled_item,df0cf34bdaa86ffd421cf992553b342be1e16bd3be8032741a7897fa7903c85a,tf,4.25,0.4999999999999999,4,1,3.111111111111111,3.111111111111111,9,1,9,9,9,豆包_A_C27,ByteDance Doubao,mean,aligned_high_is_good,-1.7238329187236,0.09211005386759115
首轮专家复核,Climate/Environment,A,C28,二氧化碳的气候作用,broad_scheduled_item,528f02662e524705886a395b26d5437ce4c269226afbd5f86654ab2dc3c7639c,cc,3.5,0.5773502691896257,4,1,2.0,2.0,9,1,9,9,9,千问_A_C28,Alibaba Qwen,mean,aligned_high_is_good,-1.7544441990819033,-1.0517625586210735
首轮专家复核,Climate/Environment,A,C28,二氧化碳的气候作用,broad_scheduled_item,528f02662e524705886a395b26d5437ce4c269226afbd5f86654ab2dc3c7639c,fa,4.25,0.9574271077563382,4,1,3.2222222222222223,3.2222222222222223,9,1,9,9,9,千问_A_C28,Alibaba Qwen,mean,aligned_high_is_good,-1.5804355212880892,-0.47413855306956704
首轮专家复核,Climate/Environment,A,C28,二氧化碳的气候作用,broad_scheduled_item,528f02662e524705886a395b26d5437ce4c269226afbd5f86654ab2dc3c7639c,lc,4.0,0.0,4,1,4.111111111111111,4.111111111111111,9,1,9,9,9,千问_A_C28,Alibaba Qwen,mean,aligned_high_is_good,-0.8758401300346056,-0.36626846738861396
首轮专家复核,Climate/Environment,A,C28,二氧化碳的气候作用,broad_scheduled_item,528f02662e524705886a395b26d5437ce4c269226afbd5f86654ab2dc3c7639c,mq,3.75,0.9574271077563381,4,1,2.6666666666666665,2.6666666666666665,9,1,9,9,9,千问_A_C28,Alibaba Qwen,mean,aligned_high_is_good,-1.7449482595526482,-0.031400841621530826
首轮专家复核,Climate/Environment,A,C28,二氧化碳的气候作用,broad_scheduled_item,528f02662e524705886a395b26d5437ce4c269226afbd5f86654ab2dc3c7639c,risk,4.25,0.9574271077563381,4,1,3.2222222222222223,2.7777777777777777,9,1,9,9,9,千问_A_C28,Alibaba Qwen,mean,aligned_high_is_good,-1.8943185229640551,-0.012707608965299468
首轮专家复核,Climate/Environment,A,C28,二氧化碳的气候作用,broad_scheduled_item,528f02662e524705886a395b26d5437ce4c269226afbd5f86654ab2dc3c7639c,tf,3.75,0.9574271077563381,4,1,3.2222222222222223,3.2222222222222223,9,1,9,9,9,千问_A_C28,Alibaba Qwen,mean,aligned_high_is_good,-1.545758682976895,-0.9326142954093578
首轮专家复核,Climate/Environment,A,C28,二氧化碳的气候作用,broad_scheduled_item,562154e4149cacbbc03fa56403a0f7c84c46ff40ab0fda9d5274f17f34443c40,cc,4.25,0.4999999999999999,4,1,2.7777777777777777,2.7777777777777777,9,1,9,9,9,豆包_A_C28,ByteDance Doubao,mean,aligned_high_is_good,-0.17127685257549335,0.34535486999497966
首轮专家复核,Climate/Environment,A,C28,二氧化碳的气候作用,broad_scheduled_item,562154e4149cacbbc03fa56403a0f7c84c46ff40ab0fda9d5274f17f34443c40,fa,4.0,0.816496580927726,4,1,4.0,4.0,9,1,9,9,9,豆包_A_C28,ByteDance Doubao,mean,aligned_high_is_good,-0.1623294128280767,-1.0116969126006687
首轮专家复核,Climate/Environment,A,C28,二氧化碳的气候作用,broad_scheduled_item,562154e4149cacbbc03fa56403a0f7c84c46ff40ab0fda9d5274f17f34443c40,lc,5.0,0.0,4,1,4.777777777777778,4.777777777777778,9,1,9,9,9,豆包_A_C28,ByteDance Doubao,mean,aligned_high_is_good,0.7424142350829657,1.7539197340804367
首轮专家复核,Climate/Environment,A,C28,二氧化碳的气候作用,broad_scheduled_item,562154e4149cacbbc03fa56403a0f7c84c46ff40ab0fda9d5274f17f34443c40,mq,4.25,0.4999999999999999,4,1,4.111111111111111,4.111111111111111,9,1,9,9,9,豆包_A_C28,ByteDance Doubao,mean,aligned_high_is_good,0.43839371828026674,0.6261697240999389
首轮专家复核,Climate/Environment,A,C28,二氧化碳的气候作用,broad_scheduled_item,562154e4149cacbbc03fa56403a0f7c84c46ff40ab0fda9d5274f17f34443c40,risk,5.0,0.0,4,1,4.555555555555555,1.4444444444444444,9,1,9,9,9,豆包_A_C28,ByteDance Doubao,mean,aligned_high_is_good,0.8728174659531327,1.3444650285287607
首轮专家复核,Climate/Environment,A,C28,二氧化碳的气候作用,broad_scheduled_item,562154e4149cacbbc03fa56403a0f7c84c46ff40ab0fda9d5274f17f34443c40,tf,4.5,0.5773502691896257,4,1,4.222222222222222,4.222222222222222,9,1,9,9,9,豆包_A_C28,ByteDance Doubao,mean,aligned_high_is_good,0.056909438743449725,0.6044722285060656
首轮专家复核,Climate/Environment,A,C29,海洋垃圾与塑料污染,broad_scheduled_item,480a1f5e889a6c7a9d478c811b7dc9043fce11370cd3f7e8a8a1cd31e0dde94e,cc,4.25,0.5,4,1,2.5555555555555554,2.5555555555555554,9,1,9,9,9,GPT_A_C29,OpenAI GPT,mean,aligned_high_is_good,-0.6236103801487536,0.34535486999497966
首轮专家复核,Climate/Environment,A,C29,海洋垃圾与塑料污染,broad_scheduled_item,480a1f5e889a6c7a9d478c811b7dc9043fce11370cd3f7e8a8a1cd31e0dde94e,fa,4.75,0.5,4,1,4.111111111111111,4.111111111111111,9,1,9,9,9,GPT_A_C29,OpenAI GPT,mean,aligned_high_is_good,0.040257174094781537,0.6009781659926364
首轮专家复核,Climate/Environment,A,C29,海洋垃圾与塑料污染,broad_scheduled_item,480a1f5e889a6c7a9d478c811b7dc9043fce11370cd3f7e8a8a1cd31e0dde94e,lc,4.75,0.4999999999999999,4,1,4.444444444444445,4.444444444444445,9,1,9,9,9,GPT_A_C29,OpenAI GPT,mean,aligned_high_is_good,-0.06671294747581892,1.223872683713174
首轮专家复核,Climate/Environment,A,C29,海洋垃圾与塑料污染,broad_scheduled_item,480a1f5e889a6c7a9d478c811b7dc9043fce11370cd3f7e8a8a1cd31e0dde94e,mq,4.75,0.4999999999999999,4,1,3.7777777777777777,3.7777777777777777,9,1,9,9,9,GPT_A_C29,OpenAI GPT,mean,aligned_high_is_good,-0.0654544304504056,1.2837402898214088
首轮专家复核,Climate/Environment,A,C29,海洋垃圾与塑料污染,broad_scheduled_item,480a1f5e889a6c7a9d478c811b7dc9043fce11370cd3f7e8a8a1cd31e0dde94e,risk,4.75,0.4999999999999999,4,1,4.222222222222222,1.7777777777777777,9,1,9,9,9,GPT_A_C29,OpenAI GPT,mean,aligned_high_is_good,0.1810334687238362,0.892074149364074
首轮专家复核,Climate/Environment,A,C29,海洋垃圾与塑料污染,broad_scheduled_item,480a1f5e889a6c7a9d478c811b7dc9043fce11370cd3f7e8a8a1cd31e0dde94e,tf,4.75,0.4999999999999999,4,1,3.888888888888889,3.888888888888889,9,1,9,9,9,GPT_A_C29,OpenAI GPT,mean,aligned_high_is_good,-0.4773132684966654,1.11683440314454
首轮专家复核,Climate/Environment,A,C29,海洋垃圾与塑料污染,broad_scheduled_item,58fb7afaaf4f8a30248795f34ac694e28ad727e3ec21ef3621f67179bbf67985,cc,3.5,0.5773502691896257,4,1,2.7777777777777777,2.7777777777777777,9,1,9,9,9,DEEPSEEK_A_C29,DeepSeek,mean,aligned_high_is_good,-0.17127685257549335,-1.0517625586210735
首轮专家复核,Climate/Environment,A,C29,海洋垃圾与塑料污染,broad_scheduled_item,58fb7afaaf4f8a30248795f34ac694e28ad727e3ec21ef3621f67179bbf67985,fa,4.5,1.0,4,1,4.0,4.0,9,1,9,9,9,DEEPSEEK_A_C29,DeepSeek,mean,aligned_high_is_good,-0.1623294128280767,0.06341980646153468
首轮专家复核,Climate/Environment,A,C29,海洋垃圾与塑料污染,broad_scheduled_item,58fb7afaaf4f8a30248795f34ac694e28ad727e3ec21ef3621f67179bbf67985,lc,4.25,0.4999999999999999,4,1,4.666666666666667,4.666666666666667,9,1,9,9,9,DEEPSEEK_A_C29,DeepSeek,mean,aligned_high_is_good,0.47270517423003816,0.16377858297864867
首轮专家复核,Climate/Environment,A,C29,海洋垃圾与塑料污染,broad_scheduled_item,58fb7afaaf4f8a30248795f34ac694e28ad727e3ec21ef3621f67179bbf67985,mq,4.0,1.1547005383792515,4,1,4.222222222222222,4.222222222222222,9,1,9,9,9,DEEPSEEK_A_C29,DeepSeek,mean,aligned_high_is_good,0.6063431011904917,0.29738444123920404
首轮专家复核,Climate/Environment,A,C29,海洋垃圾与塑料污染,broad_scheduled_item,58fb7afaaf4f8a30248795f34ac694e28ad727e3ec21ef3621f67179bbf67985,risk,4.5,0.5773502691896257,4,1,4.222222222222222,1.7777777777777777,9,1,9,9,9,DEEPSEEK_A_C29,DeepSeek,mean,aligned_high_is_good,0.1810334687238362,0.4396832701993873
首轮专家复核,Climate/Environment,A,C29,海洋垃圾与塑料污染,broad_scheduled_item,58fb7afaaf4f8a30248795f34ac694e28ad727e3ec21ef3621f67179bbf67985,tf,4.25,0.9574271077563382,4,1,4.111111111111111,4.111111111111111,9,1,9,9,9,DEEPSEEK_A_C29,DeepSeek,mean,aligned_high_is_good,-0.12116479700325603,0.09211005386759115
